;;;COD. ARTIC.;NOMBRE;;STOCK;;;;LISTA 1;;LISTA 2;;LISTA 3;;LISTA 4;CATEGORIA;;;;;;;;;;;;;
1391;;1391;1493;TONER ORIGINAL BROTHER TN1060 ;;20,000;21;3480,00;50,00;6316,20;40,00;5895,12;30,00;5474,04;20,00;5052,96;CARTUCHO TONER;;;;1;30,00;0,00;4210,80;0,00;4210,80;1;0;1;0
1392;;1392;1494;TONER ALTER. SAMSUNG 404B SL-C430/480 BLACK;;20,000;21;1392,00;70,00;2863,34;60,00;2694,91;50,00;2526,48;30,00;2189,62;CARTUCHO TONER;;;;1;12,00;0,00;1684,32;0,00;1684,32;1;0;1;0
1393;;1393;1495;"SSD HP 2.5"" 120GB  S600";;0,0000;10,5;2552,00;50,00;4229,94;40,00;3947,94;30,00;3665,95;20,00;3383,95;DISCO SATA Y USB;;;;1;22,00;0,00;2819,96;0,00;2819,96;1;1;1;1
1394;;1394;1496;TECLADO GTC KBG-204 USB STANDARD ;;10,000;10,5;348,00;70,00;653,72;60,00;615,26;50,00;576,81;30,00;499,90;TECLADO;;;;1;3,00;0,00;384,54;0,00;384,54;1;1;1;0
1395;;1395;1497;"MOCHILA NB 15,6"" XTB-214GY";;0,0000;21;2320,00;50,00;4210,80;40,00;3930,08;30,00;3649,36;20,00;3368,64;ACCESORIO NOTEBOOK/TABLET;;;;1;20,00;0,00;2807,20;0,00;2807,20;1;0;1;0
1396;;1396;1498;"MOCHILA NB 15,6"" KLIP KNB-467GR BARI GRIS";;10,000;21;3248,00;50,00;5895,12;40,00;5502,11;30,00;5109,10;20,00;4716,10;ACCESORIO NOTEBOOK/TABLET;;;;1;28,00;0,00;3930,08;0,00;3930,08;1;0;1;0
1397;;1397;1499;"MOCHILA NB 15,6"" KLIP KNB-467RD BARI ROJO";;10,000;21;3248,00;50,00;5895,12;40,00;5502,11;30,00;5109,10;20,00;4716,10;ACCESORIO NOTEBOOK/TABLET;;;;1;28,00;0,00;3930,08;0,00;3930,08;1;0;1;0
1398;;1398;1500;PAD REDRAGON PAD P009 EPEIUS RGB;;20,000;21;3016,00;50,00;5474,04;40,00;5109,10;30,00;4744,17;20,00;4379,23;PAD PARA MOUSE;;;;1;26,00;0,00;3649,36;0,00;3649,36;1;0;1;0
1399;;1399;1501;TECLADO REDRAGON K552 KUMARA RGB BLANCO RED MECAN;;10,000;10,5;5220,00;50,00;8652,15;40,00;8075,34;30,00;7498,53;20,00;6921,72;TECLADO;;;;1;45,00;0,00;5768,10;0,00;5768,10;1;1;1;0
1400;;1400;1502;FUENTE AEROCOOL CYLON 600W RGB 80 PLUS BRONZE;;40,000;21;4872,00;50,00;8842,68;40,00;8253,17;30,00;7663,66;20,00;7074,14;FUENTE;;;;1;42,00;0,00;5895,12;0,00;5895,12;1;0;1;1
1401;;1401;1503;TECLADO XTECH XTK-092S USB;;10,000;10,5;406,00;70,00;762,67;60,00;717,81;30,00;583,22;100,00;897,26;TECLADO;;;;1;3,50;0,00;448,63;0,00;448,63;1;1;1;0
1402;;1402;1504;CANAL DE TENSION GLC R-1031 5T C/ TERMICA ;;0,0000;21;5800,00;50,00;10527,00;40,00;9825,20;30,00;9123,40;20,00;8421,60;SERVIDOR;;;;1;50,00;0,00;7018,00;0,00;7018,00;1;1;1;1
1403;;1403;1505;EXT. DE RANGO TP-LINK POWERLINE WPA4220KIT;;10,000;10,5;4176,00;50,00;6921,72;40,00;6460,27;30,00;5998,82;20,00;5537,38;CONECTIVIDAD;;;;1;36,00;0,00;4614,48;0,00;4614,48;1;1;1;1
1404;;1404;1506;MSD/SD 128GB KINGSTON CANVAS SELECT PLUS;;0,0000;21;1566,00;50,00;2842,29;40,00;2652,80;30,00;2463,32;20,00;2273,83;MSD/SD;;;;1;13,50;0,00;1894,86;0,00;1894,86;1;0;1;1
1405;;1405;1507;CARGADOR NOTEBOOK UNIVERSAL 120W 9 FICHA LENOVO;;0,0000;10,5;1276,00;70,00;2396,97;60,00;2255,97;50,00;2114,97;30,00;1832,97;ACCESORIO NOTEBOOK/TABLET;;;;1;11,00;0,00;1409,98;0,00;1409,98;1;0;1;0
1406;;1406;1508;ANDROID SMART TV TCL 50 PULGADAS 4K UHD L50P715;;0,0000;21;59160,00;20,00;85900,32;20,00;85900,32;20,00;85900,32;20,00;85900,32;MONITOR;;;;1;510,00;0,00;71583,60;0,00;71583,60;1;0;1;1
1407;;1407;1509;TV BOX  MXQ PRO 4K 8GB RAM 128GB ROM A11.1;;50,000;10,5;5568,00;50,00;9228,96;40,00;8613,70;30,00;7998,43;20,00;7383,17;ARTICULOS VARIOS;;;;1;48,00;0,00;6152,64;0,00;6152,64;1;0;1;1
1408;;1408;1510;COMBO LOGITECH MK540 (T Y M) INALAMBRICO BLACK;;0,0000;10,5;4292,00;50,00;7113,99;40,00;6639,72;30,00;6165,46;20,00;5691,19;TECLADO;;;;1;37,00;0,00;4742,66;0,00;4742,66;1;0;1;0
1409;;1409;1511;MOUSE LOGITECH M170 AZUL WIRELESS;;0,0000;10,5;696,00;50,00;1153,62;40,00;1076,71;30,00;999,80;20,00;922,90;MOUSE;;;;1;6,00;0,00;769,08;0,00;769,08;1;1;1;0
1410;;1410;1512;MOUSE LOGITECH M170 SILVER WIRELESS;;0,0000;10,5;696,00;50,00;1153,62;40,00;1076,71;30,00;999,80;20,00;922,90;MOUSE;;;;1;6,00;0,00;769,08;0,00;769,08;1;1;1;0
1411;;1411;1513;MOUSE LOGITECH M220 SILENT ROSE WIRELESS;;0,0000;10,5;928,00;50,00;1538,16;40,00;1435,62;30,00;1333,07;20,00;1230,53;MOUSE;;;;1;8,00;0,00;1025,44;0,00;1025,44;1;1;1;0
1412;;1412;1514;MOUSE LOGITECH G PRO HERO GAMING ;;10,000;10,5;3480,00;50,00;5768,10;40,00;5383,56;30,00;4999,02;20,00;4614,48;MOUSE;;;;1;30,00;0,00;3845,40;0,00;3845,40;1;1;1;0
1413;;1413;1515;MOUSE LOGITECH M585 BLUETOOTH MULTI-DEVICE;;10,000;10,5;2668,00;50,00;4422,21;40,00;4127,40;30,00;3832,58;20,00;3537,77;MOUSE;;;;1;23,00;0,00;2948,14;0,00;2948,14;1;1;1;0
1414;;1414;1516;RAM MARKVISION DDR4 4GB 2400MHz ;;0,0000;10,5;2088,00;50,00;3460,86;40,00;3230,14;30,00;2999,41;20,00;2768,69;RAM;;;;1;18,00;0,00;2307,24;0,00;2307,24;1;0;1;0
1030;;1030;1517;AURICULAR KLIP FURY KHS-620SV C/M PLATEADO;;10,000;10,5;1392,00;70,00;2614,87;60,00;2461,06;50,00;2307,24;30,00;1999,61;AURICULAR;;;;1;12,00;0,00;1538,16;0,00;1538,16;1;0;1;0
301;;301;1518;RAM KINGSTON DDR4 8GB 2666MHZ BEAST FURY BLACK;;60,000;10,5;4640,00;50,00;7690,80;40,00;7178,08;30,00;6665,36;20,00;6152,64;RAM;;;;1;40,00;0,00;5127,20;0,00;5127,20;1;1;1;0
428;;428;1520;SMARTWATCH HAXLY QUO 2.0 BLACK/PINK;;10,000;10,5;3596,00;50,00;5960,37;40,00;5563,01;30,00;5165,65;20,00;4768,30;RELOJ SMARTWATCH;;;;1;31,00;0,00;3973,58;0,00;3973,58;1;1;1;1
264;;264;1521;AURICULAR LOGITECH PRO X GAMING C/MICROFONO;;10,000;21;15080,00;50,00;27370,20;40,00;25545,52;30,00;23720,84;20,00;21896,16;AURICULAR;;;;1;130,00;0,00;18246,80;0,00;18246,80;1;0;1;0
235;;235;1522;MOUSE LOGITECH G203 GAMING LIGHTSYNC BLUE;;30,000;10,5;2436,00;50,00;4037,67;40,00;3768,49;30,00;3499,31;20,00;3230,14;MOUSE;;;;1;21,00;0,00;2691,78;0,00;2691,78;1;1;1;0
235;;235;1523;MOUSE LOGITECH G305 GAMING LIGHTSYNC WIRELESS GAMI;;30,000;10,5;3596,00;50,00;5960,37;40,00;5563,01;30,00;5165,65;20,00;4768,30;MOUSE;;;;1;31,00;0,00;3973,58;0,00;3973,58;1;1;1;0
808;;808;1524;MOUSE LOGITECH G502 WIRELESS GAMING;;20,000;10,5;9512,00;50,00;15766,14;40,00;14715,06;30,00;13663,99;20,00;12612,91;MOUSE;;;;1;82,00;0,00;10510,76;0,00;10510,76;1;1;1;0
806;;806;1525;MOUSE LOGITECH M280 BLACK WIRELESS;;0,0000;10,5;1276,00;50,00;2114,97;40,00;1973,97;30,00;1832,97;20,00;1691,98;MOUSE;;;;1;11,00;0,00;1409,98;0,00;1409,98;1;1;1;0
806;;806;1526;MOUSE LOGITECH M280 BLUE WIRELESS;;0,0000;10,5;1276,00;50,00;2114,97;40,00;1973,97;30,00;1832,97;20,00;1691,98;MOUSE;;;;1;11,00;0,00;1409,98;0,00;1409,98;1;1;1;0
806;;806;1527;MOUSE LOGITECH M280 GREY WIRELESS;;80,000;10,5;1276,00;50,00;2114,97;40,00;1973,97;30,00;1832,97;20,00;1691,98;MOUSE;;;;1;11,00;0,00;1409,98;0,00;1409,98;1;1;1;0
1102;;1102;1528;PAD REDRAGON PAD P029 FLICK S;;0,0000;21;928,00;50,00;1684,32;40,00;1572,03;30,00;1459,74;20,00;1347,46;PAD PARA MOUSE;;;;1;8,00;0,00;1122,88;0,00;1122,88;1;0;1;0
1102;;1102;1529;PAD REDRAGON PAD P031 FLICK L;;60,000;21;1160,00;50,00;2105,40;40,00;1965,04;30,00;1824,68;20,00;1684,32;PAD PARA MOUSE;;;;1;10,00;0,00;1403,60;0,00;1403,60;1;0;1;0
1102;;1102;1530;PAD REDRAGON PAD P032 FLICK XL;;10,000;21;2320,00;50,00;4210,80;40,00;3930,08;30,00;3649,36;20,00;3368,64;PAD PARA MOUSE;;;;1;20,00;0,00;2807,20;0,00;2807,20;1;0;1;0
967;;967;1531;TECLADO REDRAGON K503 HARPE PRO;;60,000;10,5;2320,00;50,00;3845,40;40,00;3589,04;30,00;3332,68;20,00;3076,32;TECLADO;;;;1;20,00;0,00;2563,60;0,00;2563,60;1;0;1;0
967;;967;1532;TECLADO REDRAGON K12RGB SHIVA;;10,000;10,5;3248,00;50,00;5383,56;40,00;5024,66;30,00;4665,75;20,00;4306,85;TECLADO;;;;1;28,00;0,00;3589,04;0,00;3589,04;1;0;1;0
85;;85;1533;GABINETE REDRAGON GC-702 TAILGATE;;10,000;10,5;10788,00;50,00;17881,11;40,00;16689,04;30,00;15496,96;20,00;14304,89;GABINETE;;;;1;93,00;0,00;11920,74;0,00;11920,74;1;0;1;0
6;;6;1534;WIFI USB TP-LINK ARCHER T3U AC1300 DUAL BAND MU MI;;40,000;10,5;1740,00;50,00;2884,05;40,00;2691,78;30,00;2499,51;20,00;2307,24;CONECTIVIDAD;;;;1;15,00;0,00;1922,70;0,00;1922,70;1;0;1;1
729;;729;1535;CABLE USB A PIN 3.5 MM, PUNTA NEGRA;;10,000;21;116,00;70,00;238,61;60,00;224,58;30,00;182,47;100,00;280,72;ARTICULOS VARIOS;;;;1;1,00;0,00;140,36;0,00;140,36;1;0;1;0
729;;729;1536;CABLE USB MACHO A HEMBRA 1.5M;;80,000;10,5;139,20;70,00;261,49;60,00;246,11;50,00;230,72;30,00;199,96;ARTICULOS VARIOS;;;;1;1,20;0,00;153,82;0,00;153,82;1;0;1;0
350;;350;1537;VIDEO GF-MSI GT 710 1GB 1GD3H LP DISIPADOR PASIVO;;40,000;10,5;6612,00;50,00;10959,39;40,00;10228,76;30,00;9498,14;20,00;8767,51;PLACA DE VIDEO;;;;1;57,00;0,00;7306,26;0,00;7306,26;1;0;1;1
524;;524;1538;MOTHER 1200 ASUS PRIME B460-A;;10,000;10,5;12412,00;50,00;20572,89;40,00;19201,36;30,00;17829,84;20,00;16458,31;MOTHERBOARD;;;;1;107,00;0,00;13715,26;0,00;13715,26;1;0;1;1
979;;979;1539;MOUSE GENIUS NX 7010 WHITE/BLUE BLUEEYE;;0,0000;10,5;997,60;70,00;1873,99;60,00;1763,76;30,00;1433,05;100,00;2204,70;MOUSE;;;;1;8,60;0,00;1102,35;0,00;1102,35;1;1;1;0
979;;979;1540;MOUSE GENIUS NX 7010 WHITE/RED BLUEEYE;;10,000;10,5;997,60;70,00;1873,99;60,00;1763,76;30,00;1433,05;100,00;2204,70;MOUSE;;;;1;8,60;0,00;1102,35;0,00;1102,35;1;1;1;0
979;;979;1541;MOUSE GENIUS NX 7010 GREEN BLUEEYE;;0,0000;10,5;997,60;70,00;1873,99;60,00;1763,76;30,00;1433,05;100,00;2204,70;MOUSE;;;;1;8,60;0,00;1102,35;0,00;1102,35;1;1;1;0
979;;979;1542;MOUSE GENIUS NX 7010 MAGENTA BLUEEYE;;0,0000;10,5;997,60;70,00;1873,99;60,00;1763,76;30,00;1433,05;100,00;2204,70;MOUSE;;;;1;8,60;0,00;1102,35;0,00;1102,35;1;1;1;0
979;;979;1543;MOUSE GENIUS NX 7010 TURQUOISE BLUEEYE;;0,0000;10,5;997,60;70,00;1873,99;60,00;1763,76;30,00;1433,05;100,00;2204,70;MOUSE;;;;1;8,60;0,00;1102,35;0,00;1102,35;1;1;1;0
264;;264;1544;Microfono Inalambrico Vincha Mano Uhf Skp Uhf282 ;;0,0000;21;23200,00;0,00;28072,00;0,00;28072,00;0,00;28072,00;0,00;28072,00;MICROFONO;;;;1;200,00;0,00;28072,00;0,00;28072,00;1;0;1;0
1396;;1396;1545;AURICULAR XIAOMI MI IN-EAR BASIC MATTE BLACK;;0,0000;10,5;533,60;50,00;884,44;40,00;825,48;30,00;766,52;20,00;707,55;AURICULAR;;;;1;4,60;0,00;589,63;0,00;589,63;1;0;1;0
1396;;1396;1546;WEBCAM KELIX 1080P USB C/ MICROFONO;;140,000;21;2204,00;50,00;4000,26;40,00;3733,58;30,00;3466,89;20,00;3200,21;ACCESORIO NOTEBOOK/TABLET;;;;1;19,00;0,00;2666,84;0,00;2666,84;1;0;1;0
1252;;1252;1547;WEBCAM LOGITECH C922 PRO STREAM 1080P;;0,0000;10,5;7192,00;50,00;11920,74;40,00;11126,02;30,00;10331,31;20,00;9536,59;ACCESORIO NOTEBOOK/TABLET;;;;1;62,00;0,00;7947,16;0,00;7947,16;1;0;1;0
18;;18;1548;CARTUCHO HP 667 COLOR;;0,0000;10,5;1392,00;70,00;2614,87;60,00;2461,06;30,00;1999,61;100,00;3076,32;CARTUCHO TINTA;;;;1;12,00;0,00;1538,16;0,00;1538,16;1;0;1;0
191;;191;1549;PAD P/MOUSE MAXSER 27x18.5;;20,000;10,5;208,80;70,00;392,23;60,00;369,16;50,00;346,09;30,00;299,94;PAD PARA MOUSE;;;;1;1,80;0,00;230,72;0,00;230,72;1;0;1;0
191;;191;1550;PAD P/MOUSE MAXSER 30x78;;0,0000;10,5;661,20;70,00;1242,06;60,00;1169,00;30,00;949,81;100,00;1461,25;PAD PARA MOUSE;;;;1;5,70;0,00;730,63;0,00;730,63;1;0;1;0
927;;927;1551;MOTHER AM4 ASUS PRO A320M-R WI-FI;;80,000;10,5;7540,00;50,00;12497,55;40,00;11664,38;30,00;10831,21;20,00;9998,04;MOTHERBOARD;;;;1;65,00;0,00;8331,70;0,00;8331,70;1;0;1;1
1327;;1327;1552;PASTA TERMICA MASTERGEL MAKER;;10,000;21;1856,00;50,00;3368,64;40,00;3144,06;30,00;2919,49;20,00;2694,91;ARTICULOS VARIOS;;;;1;16,00;0,00;2245,76;0,00;2245,76;1;0;1;0
192;;192;1553;PAD LOGITECH G440 GAMING;;20,000;21;1624,00;0,00;1965,04;0,00;1965,04;0,00;1965,04;0,00;1965,04;PAD PARA MOUSE;;;;1;14,00;0,00;1965,04;0,00;1965,04;1;0;1;0
192;;192;1554;PAD LOGITECH G640 GAMING;;40,000;21;2552,00;0,00;3087,92;0,00;3087,92;0,00;3087,92;0,00;3087,92;PAD PARA MOUSE;;;;1;22,00;0,00;3087,92;0,00;3087,92;1;0;1;0
1298;;1298;1555;RAM KINGSTON DDR4 16GB 3200MHZ FURY BEST NEGRA CL1;;0,0000;10,5;8932,00;50,00;14804,79;40,00;13817,80;30,00;12830,82;20,00;11843,83;RAM;;;;1;77,00;0,00;9869,86;0,00;9869,86;1;1;1;0
1084;;1084;1556;CARGADOR NOTEBOOK UNIVERSAL 120W 9 ;;200,000;10,5;1276,00;70,00;2396,97;60,00;2255,97;50,00;2114,97;30,00;1832,97;ACCESORIO NOTEBOOK/TABLET;;;;1;11,00;0,00;1409,98;0,00;1409,98;1;0;1;0
710;;710;1557;LUZ SELFIE CELULAR;;0,0000;10,5;348,00;70,00;653,72;60,00;615,26;50,00;576,81;30,00;499,90;ARTICULOS VARIOS;;;;1;3,00;0,00;384,54;0,00;384,54;1;0;1;0
1092;;1092;1558;"NB BANGHO MAX 15"" L5 I3 8GB SSD 240GB";;30,000;10,5;60320,00;50,00;99980,40;40,00;93315,04;30,00;86649,68;20,00;79984,32;NOTEBOOK;;;;1;520,00;0,00;66653,60;0,00;66653,60;1;0;1;1
357;;357;1559;VIDEO GF-ASUS TUF RTX 3070 8GB V2 GAMING LHR;;0,0000;10,5;100920,00;200,00;334549,80;180,00;312246,48;170,00;301094,82;150,00;278791,50;PLACA DE VIDEO;;;;1;870,00;0,00;111516,60;0,00;111516,60;1;0;1;1
357;;357;1560;VIDEO GF-MSI  RTX 3090 VENTUS 3X 24GB OC;;0,0000;10,5;440800,00;50,00;730626,00;40,00;681917,60;30,00;633209,20;20,00;584500,80;PLACA DE VIDEO;;;;1;3800,00;0,00;487084,00;0,00;487084,00;1;0;1;1
357;;357;1561;VIDEO GF-ASUS RTX DUAL RTX 3060TI 8GB V2 LHR;;0,0000;10,5;83520,00;100,00;184579,20;80,00;166121,28;70,00;156892,32;60,00;147663,36;PLACA DE VIDEO;;;;1;720,00;0,00;92289,60;0,00;92289,60;1;0;1;1
1222;;1222;1562;COOLER HYPER H411R WHITE LED;;10,000;21;3828,00;50,00;6947,82;40,00;6484,63;30,00;6021,44;20,00;5558,26;COOLER;;;;1;33,00;0,00;4631,88;0,00;4631,88;1;0;1;0
571;;571;1563;COOLER TT WATER TH240 AIO ARGB;;0,0000;21;13920,00;50,00;25264,80;40,00;23580,48;30,00;21896,16;20,00;20211,84;COOLER;;;;1;120,00;0,00;16843,20;0,00;16843,20;1;0;1;0
571;;571;1564;COOLER TT UX200 ARGB;;30,000;21;6612,00;50,00;12000,78;40,00;11200,73;30,00;10400,68;20,00;9600,62;COOLER;;;;1;57,00;0,00;8000,52;0,00;8000,52;1;0;1;0
571;;571;1565;COOLER TT UX100 ARGB;;20,000;21;2900,00;50,00;5263,50;40,00;4912,60;30,00;4561,70;20,00;4210,80;COOLER;;;;1;25,00;0,00;3509,00;0,00;3509,00;1;0;1;0
571;;571;1566;COOLER TT WATER TH120 AIO ARGB;;40,000;21;15080,00;50,00;27370,20;40,00;25545,52;30,00;23720,84;20,00;21896,16;COOLER;;;;1;130,00;0,00;18246,80;0,00;18246,80;1;0;1;0
353;;353;1567;VIDEO ATI-MSI RADEON RX 6900 XT 16GB GAMING X TRIO;;0,0000;10,5;258680,00;50,00;428762,10;40,00;400177,96;30,00;371593,82;20,00;343009,68;PLACA DE VIDEO;;;;1;2230,00;0,00;285841,40;0,00;285841,40;1;0;1;1
623;;623;1568;CABLE USB V8 3A TIME 1M CARGA Y DATOS;;0,0000;10,5;313,20;70,00;588,35;60,00;553,74;50,00;519,13;30,00;449,91;CABLE DE DATOS;;;;1;2,70;0,00;346,09;0,00;346,09;1;0;1;0
1235;;1235;1569;BOBINA UTP NET QUALITY CAT5E 305MTRS EXTERIOR ;;10,000;21;6380,00;50,00;11579,70;40,00;10807,72;30,00;10035,74;20,00;9263,76;CONECTIVIDAD;;;;1;55,00;0,00;7719,80;0,00;7719,80;1;0;0;0
53;;53;1570;CARTUCHO ALTER. EPSON 206 BLACK;;100,000;10,5;696,00;70,00;1307,44;60,00;1230,53;30,00;999,80;100,00;1538,16;CARTUCHO TINTA;;;;1;6,00;0,00;769,08;0,00;769,08;1;0;1;0
281;;281;1571;AURICULAR REDRAGON H350W PANDORA 2 WHITE RGB;;20,000;21;3654,00;50,00;6632,01;40,00;6189,88;30,00;5747,74;20,00;5305,61;AURICULAR;;;;1;31,50;0,00;4421,34;0,00;4421,34;1;1;1;0
85;;85;1573;GABINETE SATELLITE KIT K703+PRO 460A;;10,000;10,5;4524,00;50,00;7498,53;40,00;6998,63;30,00;6498,73;20,00;5998,82;GABINETE;;;;1;39,00;0,00;4999,02;0,00;4999,02;1;0;1;0
1298;;1298;1574;RAM CRUCIAL DDR4 16GB 2666MHZ ;;0,0000;10,5;8816,00;50,00;14612,52;40,00;13638,35;30,00;12664,18;20,00;11690,02;RAM;;;;1;76,00;0,00;9741,68;0,00;9741,68;1;1;1;0
9;;9;1575;EPSON L5190 MF SISTEMA CONTINUO WIFI DUPLEX;;0,0000;21;58000,00;0,00;70180,00;0,00;70180,00;0,00;70180,00;0,00;70180,00;IMPRESORA TINTA;;;;1;500,00;0,00;70180,00;0,00;70180,00;1;0;1;1
1169;;1169;1576;TONER ALTER. 4 UNIDADES HP 2600N;;0,0000;21;9280,00;70,00;19088,96;60,00;17966,08;50,00;16843,20;30,00;14597,44;CARTUCHO TONER;;;;1;80,00;0,00;11228,80;0,00;11228,80;1;0;1;0
1180;;1180;1577;RAM KINGSTON DDR3 4GB SODIMM 1600MHZ ;;0,0000;10,5;3712,00;50,00;6152,64;40,00;5742,46;30,00;5332,29;20,00;4922,11;RAM;;;;1;32,00;0,00;4101,76;0,00;4101,76;1;0;1;0
1180;;1180;1578;RAM CRUCIAL DDR3 8GB SODIMM 1600MHZ ;;0,0000;10,5;5220,00;50,00;8652,15;40,00;8075,34;30,00;7498,53;20,00;6921,72;RAM;;;;1;45,00;0,00;5768,10;0,00;5768,10;1;0;1;0
126;;126;1579;MICRO INTEL PENTIUM G5420 GOLD 1151 COFFEELAKE;;10,000;10,5;7076,00;50,00;11728,47;40,00;10946,57;30,00;10164,67;20,00;9382,78;PROCESADOR;;;;1;61,00;0,00;7818,98;0,00;7818,98;1;0;1;1
967;;967;1580;TECLADO REDRAGON K530 DRACONIC WHITE MECANICO;;0,0000;10,5;6844,00;50,00;11343,93;40,00;10587,67;30,00;9831,41;20,00;9075,14;TECLADO;;;;1;59,00;0,00;7562,62;0,00;7562,62;1;0;1;0
967;;967;1581;TECLADO REDRAGON K587 MAGIC-WAND MECANICO;;0,0000;10,5;6496,00;50,00;10767,12;40,00;10049,31;30,00;9331,50;20,00;8613,70;TECLADO;;;;1;56,00;0,00;7178,08;0,00;7178,08;1;0;1;0
550;;550;1582;GABINETE AEROCOOL MECHA + 1 FAN ARGB Y TG MID TOWE;;0,0000;10,5;3828,00;50,00;6344,91;40,00;5921,92;30,00;5498,92;20,00;5075,93;GABINETE;;;;1;33,00;0,00;4229,94;0,00;4229,94;1;1;1;0
1264;;1264;1583;SOPORTE GPS O CELULAR ;;20,000;10,5;348,00;100,00;769,08;80,00;692,17;50,00;576,81;150,00;961,35;ARTICULOS VARIOS;;;;1;3,00;0,00;384,54;0,00;384,54;1;0;1;0
964;;964;1584;SOPORTE DE CELULAR PARA ESCRITORIO DINAX;;10,000;10,5;232,00;70,00;435,81;60,00;410,18;50,00;384,54;30,00;333,27;ACCESORIO CELULAR;;;;1;2,00;0,00;256,36;0,00;256,36;1;0;1;1
1120;;1120;1585;CABLE PS4 INVERTIDO ADAPTADOR AUDIO Y MICROFONO 3.;;30,000;10,5;116,00;70,00;217,91;60,00;205,09;50,00;192,27;30,00;166,63;ACCESORIO GAMER;;;;1;1,00;0,00;128,18;0,00;128,18;1;0;1;0
85;;85;1586;GABINETE RIO TORO CR1280 FULL TOWER RGB FRONT PANE;;10,000;10,5;12180,00;50,00;20188,35;40,00;18842,46;30,00;17496,57;20,00;16150,68;GABINETE;;;;1;105,00;0,00;13458,90;0,00;13458,90;1;0;1;0
357;;357;1587;VIDEO GF-ASUS PH GTX 1650 4GB GAMING DDR6;;30,000;10,5;34800,00;100,00;76908,00;80,00;69217,20;60,00;61526,40;50,00;57681,00;PLACA DE VIDEO;;ELIT SA;;1;300,00;0,00;38454,00;0,00;38454,00;1;0;1;1
357;;357;1588;VIDEO GF-ASUS DUAL GTX 1650 4GB MINI DDR6 CSM;;20,000;10,5;32480,00;100,00;71780,80;80,00;64602,72;60,00;57424,64;50,00;53835,60;PLACA DE VIDEO;;;;1;280,00;0,00;35890,40;0,00;35890,40;1;0;1;1
1234;;1234;1589;NB LENOVO IP 3 GAMING 15IMH05 I5 8GB 1TB SSD 128GB;;0,0000;10,5;135720,00;50,00;224955,90;40,00;209958,84;30,00;194961,78;20,00;179964,72;NOTEBOOK;;;;1;1170,00;0,00;149970,60;0,00;149970,60;1;0;1;1
643;;643;1590;CARGADOR PORTATIL TP-LINK TL-PB10000 2 USB 10000 m;;10,000;10,5;2088,00;50,00;3460,86;40,00;3230,14;30,00;2999,41;20,00;2768,69;CONECTIVIDAD;;;;1;18,00;0,00;2307,24;0,00;2307,24;1;0;1;0
803;;803;1591;MOUSE GENIUS DX-110 USB VERDE;;0,0000;10,5;348,00;70,00;653,72;60,00;615,26;30,00;499,90;20,00;461,45;MOUSE;;;;1;3,00;0,00;384,54;0,00;384,54;1;1;1;0
1333;;1333;1592;ROLLOS TERMICOS X 50 80mm X 50mts;;50,000;21;4640,00;70,00;9544,48;60,00;8983,04;30,00;7298,72;20,00;6737,28;ARTICULOS DE LIBRERIA;;;;1;40,00;0,00;5614,40;0,00;5614,40;1;0;1;0
1414;;1414;1593;RAM HYPERX DDR4 4GB 2666MHz FURY BLACK;;30,000;10,5;2784,00;50,00;4614,48;40,00;4306,85;30,00;3999,22;20,00;3691,58;RAM;;;;1;24,00;0,00;3076,32;0,00;3076,32;1;0;1;0
357;;357;1594;VIDEO GF-GIGABYTE RTX 3080TI EAGLE 12GB LHR;;0,0000;10,5;241280,00;50,00;399921,60;40,00;373260,16;30,00;346598,72;20,00;319937,28;PLACA DE VIDEO;;;;1;2080,00;0,00;266614,40;0,00;266614,40;1;0;1;1
274;;274;1596;AURICULAR T-DAGGER T-RGH211 CASPIAN;;20,000;21;1740,00;50,00;3158,10;40,00;2947,56;30,00;2737,02;20,00;2526,48;AURICULAR;;;;1;15,00;0,00;2105,40;0,00;2105,40;1;0;1;0
235;;235;1597;MOUSE LOGITECH G203 GAMING LIGHTSYNC LILA;;10,000;10,5;2436,00;50,00;4037,67;40,00;3768,49;30,00;3499,31;20,00;3230,14;MOUSE;;;;1;21,00;0,00;2691,78;0,00;2691,78;1;1;1;0
235;;235;1598;MOUSE LOGITECH G203 GAMING LIGHTSYNC WHITE;;20,000;10,5;2088,00;50,00;3460,86;40,00;3230,14;30,00;2999,41;20,00;2768,69;MOUSE;;;;1;18,00;0,00;2307,24;0,00;2307,24;1;1;1;0
264;;264;1599;AURICULAR LOGITECH PRO X WIRELESS LIGHTSPEED;;0,0000;21;17632,00;50,00;32002,08;40,00;29868,61;30,00;27735,14;20,00;25601,66;AURICULAR;;;;1;152,00;0,00;21334,72;0,00;21334,72;1;0;1;0
4;;4;1600;MF HP LASERJET MF M135W;;0,0000;21;29000,00;50,00;52635,00;40,00;49126,00;30,00;45617,00;20,00;42108,00;IMPRESORA LASER;;;;1;250,00;0,00;35090,00;0,00;35090,00;1;0;1;1
456;;456;1601;CCTV CONECTOR JACK MACHO A TORNILLO PARA ALIMENTAC;;550,000;21;34,80;70,00;71,58;60,00;67,37;50,00;63,16;30,00;54,74;SEGURIDAD;;;;1;0,30;0,00;42,11;0,00;42,11;1;0;1;0
